"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/3020059,CFHT,3020059,3020059r,188.38599999430858,-10.146222000145485,WASP-107,60433.4387918,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020059,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.44678853704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,6d89d2d1-409f-4b0a-8107-960c59f72d5b,,ivo://cadc.nrc.ca/CFHT?3020059/3020059r
caom:CFHT/3020043,CFHT,3020043,3020043g,188.3860000043086,-10.146222222112073,WASP-107,60433.307708333334,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020043,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.314468171295,image,,DRS,,science,,0,,2024-05-03T07:23:06.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,287bf551-95d6-47a9-9327-574630ea9308,,ivo://cadc.nrc.ca/CFHT?3020043/3020043g
caom:CFHT/3020043,CFHT,3020043,3020043o,188.38599999430858,-10.146222000145485,WASP-107,60433.3077046,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020043,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.31570133611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,479265c6-2dc8-4da0-b583-61797a3f223e,,ivo://cadc.nrc.ca/CFHT?3020043/3020043o
caom:CFHT/3020043,CFHT,3020043,3020043r,188.38599999430858,-10.146222000145485,WASP-107,60433.3077046,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020043,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.315701337044,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,b06b3c3d-5421-4c09-9214-1742766782ab,,ivo://cadc.nrc.ca/CFHT?3020043/3020043r
caom:CFHT/3020058,CFHT,3020058,3020058g,188.3860000043086,-10.146222222112073,WASP-107,60433.43053240741,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020058,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.43733912037,image,,DRS,,science,,0,,2024-05-03T10:19:58.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,1280812c-9354-44c6-8c7d-c0ca3b9ab4fa,,ivo://cadc.nrc.ca/CFHT?3020058/3020058g
caom:CFHT/3020058,CFHT,3020058,3020058o,188.38599999430858,-10.146222000145485,WASP-107,60433.4305263,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020058,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.43852303611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,9bd22fcb-faa5-41aa-86a0-348d6eca23ea,,ivo://cadc.nrc.ca/CFHT?3020058/3020058o
caom:CFHT/3020058,CFHT,3020058,3020058r,188.38599999430858,-10.146222000145485,WASP-107,60433.4305263,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020058,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.43852303704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,8208fdd6-a678-4c76-ab93-122b3e6040bb,,ivo://cadc.nrc.ca/CFHT?3020058/3020058r
caom:CFHT/3020057,CFHT,3020057,3020057g,188.3860000043086,-10.146222222112073,WASP-107,60433.42240740741,0.049999999999999996,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020057,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.42915682871,image,,DRS,,science,,0,,2024-05-03T10:08:16.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,ed19c617-272f-4348-9456-baad09bb298b,,ivo://cadc.nrc.ca/CFHT?3020057/3020057g
caom:CFHT/3020057,CFHT,3020057,3020057o,188.38599999430858,-10.146222000145485,WASP-107,60433.4224093,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020057,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.43040603611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,643d5cde-3aaa-4f3c-8ae1-177745388778,,ivo://cadc.nrc.ca/CFHT?3020057/3020057o
caom:CFHT/3020057,CFHT,3020057,3020057r,188.38599999430858,-10.146222000145485,WASP-107,60433.4224093,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020057,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.43040603704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,0c7184ac-0565-412e-a76b-9b513b8aa136,,ivo://cadc.nrc.ca/CFHT?3020057/3020057r
caom:CFHT/3020044,CFHT,3020044,3020044g,188.3860000043086,-10.146222222112073,WASP-107,60433.31584490741,0.049999999999999996,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020044,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.32265219908,image,,DRS,,science,,0,,2024-05-03T07:34:49.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,6befe2f7-ab8a-495b-89d2-650f4a47808b,,ivo://cadc.nrc.ca/CFHT?3020044/3020044g
caom:CFHT/3020044,CFHT,3020044,3020044o,188.38599999430858,-10.146222000145485,WASP-107,60433.3158355,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020044,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.32383223611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,90ba8eb4-76f1-4fed-9664-aa92aea8670a,,ivo://cadc.nrc.ca/CFHT?3020044/3020044o
caom:CFHT/3020044,CFHT,3020044,3020044r,188.38599999430858,-10.146222000145485,WASP-107,60433.3158355,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020044,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.32383223704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,97564184-c674-4620-9e48-166bc34fcb7a,,ivo://cadc.nrc.ca/CFHT?3020044/3020044r
caom:CFHT/3020053,CFHT,3020053,3020053g,188.3860000043086,-10.146222222112073,WASP-107,60433.38964120371,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020053,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.396392939816,image,,DRS,,science,,0,,2024-05-03T09:21:05.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,b839dba6-1a06-49a9-be2a-29e440fb8106,,ivo://cadc.nrc.ca/CFHT?3020053/3020053g
caom:CFHT/3020053,CFHT,3020053,3020053o,188.38599999430858,-10.146222000145485,WASP-107,60433.3896402,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020053,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.39763693611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,186e4b6f-c136-459d-8106-0099b83ef42e,,ivo://cadc.nrc.ca/CFHT?3020053/3020053o
caom:CFHT/3020053,CFHT,3020053,3020053r,188.38599999430858,-10.146222000145485,WASP-107,60433.3896402,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020053,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.39763693704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,7b85f8a4-ee9f-441c-8895-869ad2ebe614,,ivo://cadc.nrc.ca/CFHT?3020053/3020053r
caom:CFHT/3020045,CFHT,3020045,3020045g,188.3860000043086,-10.146222222112073,WASP-107,60433.32403935185,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020045,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.33084606481,image,,DRS,,science,,0,,2024-05-03T07:46:37.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,59ef043a-508f-4a14-97ef-5147d69d5bf5,,ivo://cadc.nrc.ca/CFHT?3020045/3020045g
caom:CFHT/3020045,CFHT,3020045,3020045o,188.38599999430858,-10.146222000145485,WASP-107,60433.3240278,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020045,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.33202453611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,166ba46b-e590-4bb0-ac68-755cacad6b17,,ivo://cadc.nrc.ca/CFHT?3020045/3020045o
caom:CFHT/3020045,CFHT,3020045,3020045r,188.38599999430858,-10.146222000145485,WASP-107,60433.3240278,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020045,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.33202453704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,f08a910b-fae2-47a6-b93c-372c678f940b,,ivo://cadc.nrc.ca/CFHT?3020045/3020045r
caom:CFHT/3020052,CFHT,3020052,3020052g,188.3860000043086,-10.146222222112073,WASP-107,60433.38143518518,0.049999999999999996,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020052,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.38819618055,image,,DRS,,science,,0,,2024-05-03T09:09:16.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,47accdba-34a3-4143-ae1b-818df4145034,,ivo://cadc.nrc.ca/CFHT?3020052/3020052g
caom:CFHT/3020052,CFHT,3020052,3020052o,188.38599999430858,-10.146222000145485,WASP-107,60433.3814335,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020052,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.38943023611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,e17cca1f-f2c0-4644-9124-67eef716f628,,ivo://cadc.nrc.ca/CFHT?3020052/3020052o
caom:CFHT/3020052,CFHT,3020052,3020052r,188.38599999430858,-10.146222000145485,WASP-107,60433.3814335,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020052,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.38943023704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,1f215166-0ef5-475c-b17c-2bb7d01c6f8f,,ivo://cadc.nrc.ca/CFHT?3020052/3020052r
caom:CFHT/3020047,CFHT,3020047,3020047o,188.38599999430858,-10.146222000145485,WASP-107,60433.3404125,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020047,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.34840923611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,9a05749b-c396-4132-9746-aeff56b1d909,,ivo://cadc.nrc.ca/CFHT?3020047/3020047o
caom:CFHT/3020047,CFHT,3020047,3020047r,188.38599999430858,-10.146222000145485,WASP-107,60433.3404125,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020047,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.34840923704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,dc9574cb-3365-4cf9-8ac7-96146a99b614,,ivo://cadc.nrc.ca/CFHT?3020047/3020047r
caom:CFHT/3020048,CFHT,3020048,3020048g,188.3860000043086,-10.146222222112073,WASP-107,60433.34861111111,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020048,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.35541724537,image,,DRS,,science,,0,,2024-05-03T08:22:00.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,f70422a0-df77-4771-acc9-04dac54e73b7,,ivo://cadc.nrc.ca/CFHT?3020048/3020048g
caom:CFHT/3020048,CFHT,3020048,3020048o,188.38599999430858,-10.146222000145485,WASP-107,60433.3486074,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020048,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.35660413611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,0129cb47-7e13-4672-90c1-d094a1ac8396,,ivo://cadc.nrc.ca/CFHT?3020048/3020048o
caom:CFHT/3020048,CFHT,3020048,3020048r,188.38599999430858,-10.146222000145485,WASP-107,60433.3486074,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020048,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.35660413704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,1a3d8cb3-caa5-46af-8905-39858ed9ca49,,ivo://cadc.nrc.ca/CFHT?3020048/3020048r
caom:CFHT/3020050,CFHT,3020050,3020050g,188.3860000043086,-10.146222222112073,WASP-107,60433.365,0.049999999999999996,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020050,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.37180729167,image,,DRS,,science,,0,,2024-05-03T08:45:36.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,af0e8cdc-0e78-4a9c-b3b4-fdb2ce1371d4,,ivo://cadc.nrc.ca/CFHT?3020050/3020050g
caom:CFHT/3020050,CFHT,3020050,3020050o,188.38599999430858,-10.146222000145485,WASP-107,60433.36499,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020050,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.37298673611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,8b6ac0af-e6d1-4a79-8690-5a26520b4f9a,,ivo://cadc.nrc.ca/CFHT?3020050/3020050o
caom:CFHT/3020050,CFHT,3020050,3020050r,188.38599999430858,-10.146222000145485,WASP-107,60433.36499,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020050,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.37298673704,spectrum,,,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,,,,,,,,,,f1f37ac2-aa28-433c-be0f-2e88256a1e4f,,ivo://cadc.nrc.ca/CFHT?3020050/3020050r
caom:CFHT/3020051,CFHT,3020051,3020051g,188.3860000043086,-10.146222222112073,WASP-107,60433.37318287037,0.05,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T00:00:00.000,3020051,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60433.37999421296,image,,DRS,,science,,0,,2024-05-03T08:57:23.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,b3c5dfee-e217-4baa-9171-7e2c9660d24c,,ivo://cadc.nrc.ca/CFHT?3020051/3020051g
caom:CFHT/3020051,CFHT,3020051,3020051o,188.38599999430858,-10.146222000145485,WASP-107,60433.3731819,685.346,SPIRou,,1,OBJECT,24AF11,Florian Debras,2025-08-31T10:00:00.000,3020051,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60433.38117863611,spectrum,,fitspipe,,science,,0,,2024-05-03T06:45:02.000,drs,ATMOSPHERIX: Atmospheric Investigation of eXoplanets,,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,24Ap03,,,,,a236f9ae-73cc-4b2d-9218-f7652dfcf342,,ivo://cadc.nrc.ca/CFHT?3020051/3020051o
